,Feature,num_feat_genes,num_feat_ids,GO,term,class,p,p_corr,n_genes,n_study,n_go,study_geneIDs
1962,Nuclei_Texture_Contrast_ConA_10_03_256,48,41,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,biological_process,3.81685682429277e-10,4.556945362523138e-06,5,41,16,"{8813, 79087, 56052, 79796, 9526}"
1963,Nuclei_Texture_Contrast_DAPI_Painting_5_00_256,276,244,GO:0005730,nucleolus,cellular_component,1.100517474903638e-14,1.9137998888574264e-11,46,243,1357,"{1024, 9344, 7298, 51077, 10248, 3337, 25871, 5393, 22803, 84128, 10528, 29089, 51367, 88745, 5929, 10923, 6193, 8882, 64434, 8886, 23223, 825, 65083, 10171, 2237, 10302, 9790, 85439, 8260, 54853, 708, 84294, 1736, 6598, 79050, 29777, 25942, 54487, 5725, 11102, 11103, 55140, 55143, 1655, 8573, 55294}"
1964,Nuclei_Texture_Contrast_DAPI_Painting_5_00_256,276,244,GO:0005654,nucleoplasm,cellular_component,1.964757476627538e-13,1.7083566259276444e-10,107,243,3887,"{1024, 9344, 7298, 51077, 10248, 3337, 25871, 5393, 22803, 84128, 10528, 29089, 51367, 88745, 5929, 10923, 6193, 8882, 64434, 8886, 23223, 825, 65083, 10171, 2237, 10302, 9790, 85439, 8260, 54853, 708, 84294, 1736, 6598, 79050, 29777, 25942, 54487, 5725, 11102, 11103, 55140, 55143, 1655, 8573, 55294}"
1965,Nuclei_Texture_Contrast_DAPI_Painting_5_02_256,440,371,GO:0042274,ribosomal small subunit biogenesis,biological_process,8.280318493361582e-17,9.885872249224392e-13,20,366,72,"{51077, 51096, 84128, 10528, 88745, 6193, 64434, 65083, 6203, 9277, 5822, 9790, 10171, 6209, 56902, 6218, 84946, 11103, 55781, 10607}"
1966,Nuclei_Texture_Contrast_DAPI_Painting_5_02_256,440,371,GO:0006364,rRNA processing,biological_process,5.561313790808063e-10,3.3198262674228732e-06,17,366,115,"{51077, 51096, 84128, 10528, 88745, 6193, 64434, 65083, 6203, 9277, 5822, 9790, 10171, 6209, 56902, 6218, 84946, 11103, 55781, 10607}"
1967,Nuclei_Texture_Contrast_DAPI_Painting_5_02_256,440,371,GO:0005654,nucleoplasm,cellular_component,2.9583318197054393e-19,5.144539034467759e-16,160,366,3887,"{51077, 51096, 84128, 10528, 88745, 6193, 64434, 65083, 6203, 9277, 5822, 9790, 10171, 6209, 56902, 6218, 84946, 11103, 55781, 10607}"
1968,Nuclei_Texture_Contrast_DAPI_Painting_5_02_256,440,371,GO:0005730,nucleolus,cellular_component,2.59741856767533e-16,2.2584554445936995e-13,61,366,1357,"{51077, 51096, 84128, 10528, 88745, 6193, 64434, 65083, 6203, 9277, 5822, 9790, 10171, 6209, 56902, 6218, 84946, 11103, 55781, 10607}"
1969,Nuclei_Texture_Contrast_DAPI_Painting_5_02_256,440,371,GO:0032040,small-subunit processome,cellular_component,4.3364128898678823e-13,2.5136740051600827e-10,17,366,74,"{51077, 51096, 84128, 10528, 88745, 6193, 64434, 65083, 6203, 9277, 5822, 9790, 10171, 6209, 56902, 6218, 84946, 11103, 55781, 10607}"
1970,Nuclei_Texture_Contrast_DAPI_Painting_5_02_256,440,371,GO:0003723,RNA binding,molecular_function,9.967710432075891e-11,4.3548926877739565e-07,68,366,1389,"{51077, 51096, 84128, 10528, 88745, 6193, 64434, 65083, 6203, 9277, 5822, 9790, 10171, 6209, 56902, 6218, 84946, 11103, 55781, 10607}"
1971,Nuclei_Texture_Contrast_Phalloidin_10_01_256,130,121,GO:0032543,mitochondrial translation,biological_process,2.356421617513229e-13,2.8133317691490446e-09,13,121,94,"{23395, 28998, 6183, 64968, 57129, 65993, 78988, 51116, 55278, 28977, 51318, 84311, 65080}"
1972,Nuclei_Texture_Contrast_Phalloidin_10_01_256,130,121,GO:0009060,aerobic respiration,biological_process,5.7046391056261126e-11,3.405384314103508e-07,10,121,66,"{23395, 28998, 6183, 64968, 57129, 65993, 78988, 51116, 55278, 28977, 51318, 84311, 65080}"
1973,Nuclei_Texture_Contrast_Phalloidin_10_01_256,130,121,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,biological_process,1.7938263578630404e-10,7.138830962175613e-07,9,121,64,"{23395, 28998, 6183, 64968, 57129, 65993, 78988, 51116, 55278, 28977, 51318, 84311, 65080}"
1974,Nuclei_Texture_Contrast_Phalloidin_10_01_256,130,121,GO:0005739,mitochondrion,cellular_component,2.4737167585845765e-14,4.3017934431785785e-11,38,121,1367,"{23395, 28998, 6183, 64968, 57129, 65993, 78988, 51116, 55278, 28977, 51318, 84311, 65080}"
1975,Nuclei_Texture_Contrast_Phalloidin_10_01_256,130,121,GO:0005743,mitochondrial inner membrane,cellular_component,3.5436218146789304e-11,3.08117916786333e-08,20,121,454,"{23395, 28998, 6183, 64968, 57129, 65993, 78988, 51116, 55278, 28977, 51318, 84311, 65080}"
1976,Nuclei_Texture_Contrast_Phalloidin_10_01_256,130,121,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,3.130539770762379e-09,1.8146695537852592e-06,8,121,49,"{23395, 28998, 6183, 64968, 57129, 65993, 78988, 51116, 55278, 28977, 51318, 84311, 65080}"
1977,Nuclei_Texture_Contrast_Phalloidin_5_00_256,93,86,GO:0032543,mitochondrial translation,biological_process,8.4210859457848e-14,1.0053934510672473e-09,12,86,94,"{51650, 23395, 740, 55173, 28998, 64968, 65993, 65003, 78988, 51116, 84311, 51642}"
1978,Nuclei_Texture_Contrast_Phalloidin_5_00_256,93,86,GO:0005739,mitochondrion,cellular_component,2.3984524450163255e-11,4.17090880188339e-08,28,86,1367,"{51650, 23395, 740, 55173, 28998, 64968, 65993, 65003, 78988, 51116, 84311, 51642}"
1979,Nuclei_Texture_Contrast_Phalloidin_5_00_256,93,86,GO:0005743,mitochondrial inner membrane,cellular_component,5.419846505310031e-10,4.7125565363670716e-07,16,86,454,"{51650, 23395, 740, 55173, 28998, 64968, 65993, 65003, 78988, 51116, 84311, 51642}"
1980,Nuclei_Texture_Contrast_Phalloidin_5_02_256,83,78,GO:0009060,aerobic respiration,biological_process,6.500522843912654e-13,7.760974223347318e-09,10,78,66,"{4704, 126328, 4714, 4719, 4723, 6390, 4695, 4728, 5018, 4191}"
1981,Nuclei_Texture_Contrast_Phalloidin_5_02_256,83,78,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,biological_process,1.4855326235411626e-10,8.86788699622897e-07,8,78,64,"{4704, 126328, 4714, 4719, 4723, 6390, 4695, 4728, 5018, 4191}"
1982,Nuclei_Texture_Contrast_Phalloidin_5_02_256,83,78,GO:0005759,mitochondrial matrix,cellular_component,4.446599229172575e-15,7.732636059531108e-12,19,78,381,"{4704, 126328, 4714, 4719, 4723, 6390, 4695, 4728, 5018, 4191}"
1983,Nuclei_Texture_Contrast_Phalloidin_5_02_256,83,78,GO:0005739,mitochondrion,cellular_component,1.5886674566265732e-12,1.3813463535368054e-09,28,78,1367,"{4704, 126328, 4714, 4719, 4723, 6390, 4695, 4728, 5018, 4191}"
1984,Nuclei_Texture_Contrast_Phalloidin_5_02_256,83,78,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,3.821131993244482e-09,2.2149828454173847e-06,7,78,49,"{4704, 126328, 4714, 4719, 4723, 6390, 4695, 4728, 5018, 4191}"
1985,Nuclei_Texture_Contrast_Phalloidin_5_02_256,83,78,GO:0003723,RNA binding,molecular_function,5.623819772252764e-12,2.4570468584972327e-08,28,78,1389,"{4704, 126328, 4714, 4719, 4723, 6390, 4695, 4728, 5018, 4191}"
1986,Nuclei_Texture_Contrast_Phalloidin_5_03_256,82,78,GO:0032543,mitochondrial translation,biological_process,2.6296041342070695e-11,3.1394843758298204e-07,10,78,94,"{23395, 740, 64968, 65003, 78988, 51116, 57038, 55278, 29074, 84311}"
1987,Nuclei_Texture_Contrast_Phalloidin_5_03_256,82,78,GO:0009060,aerobic respiration,biological_process,9.467393571022554e-10,5.651560592221915e-06,8,78,66,"{23395, 740, 64968, 65003, 78988, 51116, 57038, 55278, 29074, 84311}"
1988,Nuclei_Texture_Contrast_Phalloidin_5_03_256,82,78,GO:0005739,mitochondrion,cellular_component,1.0691164814862947e-11,1.8591935613046664e-08,27,78,1367,"{23395, 740, 64968, 65003, 78988, 51116, 57038, 55278, 29074, 84311}"
1989,Nuclei_Texture_Contrast_Phalloidin_5_03_256,82,78,GO:0005759,mitochondrial matrix,cellular_component,1.3535035384608998e-10,1.1768713266917523e-07,15,78,381,"{23395, 740, 64968, 65003, 78988, 51116, 57038, 55278, 29074, 84311}"
1990,Nuclei_Texture_Contrast_WGA_10_00_256,222,188,GO:0097401,synaptic vesicle lumen acidification,biological_process,2.8316235995660574e-10,3.3806754155219162e-06,7,186,16,"{526, 528, 529, 9296, 51382, 537, 9114}"
1991,Nuclei_Texture_Contrast_WGA_10_00_256,222,188,GO:0030665,clathrin-coated vesicle membrane,cellular_component,1.9526301210838095e-11,3.395623780564745e-08,9,186,29,"{526, 528, 529, 9296, 51382, 537, 9114}"
1992,Nuclei_Texture_Contrast_WGA_10_00_256,222,188,GO:1902495,transmembrane transporter complex,cellular_component,2.079180244555088e-09,1.807847222640649e-06,6,186,13,"{526, 528, 529, 9296, 51382, 537, 9114}"
1993,Nuclei_Texture_Contrast_WGA_10_00_256,222,188,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,8.484025943440344e-11,3.706670934689086e-07,8,186,24,"{526, 528, 529, 9296, 51382, 537, 9114}"
1994,Nuclei_Texture_Contrast_WGA_10_02_256,132,120,GO:0005885,Arp2/3 protein complex,cellular_component,2.7904438928887263e-09,4.852581929733495e-06,5,120,9,"{10093, 10094, 10096, 10097, 10109}"
1995,Nuclei_Texture_Contrast_WGA_5_01_256,100,94,GO:0097401,synaptic vesicle lumen acidification,biological_process,2.4532170041162333e-10,2.928895781214371e-06,6,92,16,"{526, 9550, 528, 529, 51382, 537}"
1996,Nuclei_Texture_Contrast_WGA_5_01_256,100,94,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,2.6316383220629957e-09,4.576419042067549e-06,5,92,11,"{526, 9550, 528, 529, 51382, 537}"
1997,Nuclei_Texture_Correlation_DAPI_Painting_10_01_256,138,122,GO:0005654,nucleoplasm,cellular_component,1.755627844658954e-09,3.0530368218619207e-06,57,119,3887,"{54913, 5889, 5892, 10248, 6154, 2959, 10514, 83732, 253461, 2968, 3611, 2971, 5537, 11169, 79142, 1063, 5929, 10670, 4913, 5425, 10293, 5433, 28987, 57532, 2237, 91582, 22974, 221120, 2625, 57794, 84296, 57418, 26574, 245711, 57680, 8914, 6227, 8533, 6873, 79707, 6878, 9439, 11103, 9441, 5347, 84967, 10987, 10607, 9968, 9330, 8178, 1017, 7543, 2553, 55164, 10109, 55294}"
1998,Nuclei_Texture_Correlation_DAPI_Painting_10_02_256,54,50,GO:0032040,small-subunit processome,cellular_component,2.1605259380203123e-09,3.757154606217323e-06,7,49,74,"{56902, 57647, 79954, 6228, 55127, 6206, 91582}"
1999,Nuclei_Texture_Correlation_Mito_5_00_256,292,253,GO:0061795,Golgi lumen acidification,biological_process,2.337980837265407e-11,2.79131532161117e-07,7,247,10,"{523, 527, 9296, 10159, 533, 51382, 537}"
2000,Nuclei_Texture_Correlation_Mito_5_00_256,292,253,GO:0048388,endosomal lumen acidification,biological_process,3.212413240581387e-10,1.917650083965059e-06,7,247,14,"{523, 527, 9296, 10159, 533, 51382, 537}"
2001,Nuclei_Texture_Correlation_Mito_5_00_256,292,253,GO:0051452,intracellular pH reduction,biological_process,6.33988528622842e-10,2.52306301440937e-06,7,247,14,"{523, 527, 9296, 10159, 533, 51382, 537}"
2002,Nuclei_Texture_Correlation_Mito_5_00_256,292,253,GO:0097401,synaptic vesicle lumen acidification,biological_process,2.0577989550247026e-09,6.142015431009981e-06,7,247,16,"{523, 527, 9296, 10159, 533, 51382, 537}"
2003,Nuclei_Texture_Correlation_Mito_5_00_256,292,253,GO:1902495,transmembrane transporter complex,cellular_component,1.5025199204730055e-10,2.6128821417025565e-07,7,247,13,"{523, 527, 9296, 10159, 533, 51382, 537}"
2004,Nuclei_Texture_Correlation_Mito_5_00_256,292,253,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,3.212413240581387e-10,2.793193312685516e-07,7,247,13,"{523, 527, 9296, 10159, 533, 51382, 537}"
2005,Nuclei_Texture_Correlation_Mito_5_00_256,292,253,GO:0030665,clathrin-coated vesicle membrane,cellular_component,7.28158779661313e-09,4.220893726103411e-06,8,247,29,"{523, 527, 9296, 10159, 533, 51382, 537}"
2006,Nuclei_Texture_DifferenceEntropy_ConA_10_01_256,53,45,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,biological_process,2.2462895322090196e-17,2.6818450725043486e-13,8,44,16,"{8813, 79087, 10195, 79796, 56052, 9526, 85365, 91869}"
2007,Nuclei_Texture_DifferenceEntropy_DAPI_Painting_10_01_256,82,77,GO:0005654,nucleoplasm,cellular_component,3.2728870876547714e-12,5.691550645431647e-09,46,77,3887,"{1024, 9344, 51077, 10248, 6923, 23435, 2958, 29079, 55832, 2968, 23067, 3611, 5531, 5537, 11169, 51367, 5929, 688, 5425, 6203, 10556, 84285, 9790, 102724159, 29117, 85437, 2885, 10055, 1736, 51659, 57805, 6222, 10450, 84946, 8405, 25942, 54487, 219736, 11103, 55781, 8295, 55143, 144108, 9968, 6647, 55294}"
2008,Nuclei_Texture_DifferenceEntropy_DAPI_Painting_10_01_256,82,77,GO:0005730,nucleolus,cellular_component,1.2535608812546042e-09,1.0899711862508783e-06,20,77,1357,"{1024, 9344, 51077, 10248, 6923, 23435, 2958, 29079, 55832, 2968, 23067, 3611, 5531, 5537, 11169, 51367, 5929, 688, 5425, 6203, 10556, 84285, 9790, 102724159, 29117, 85437, 2885, 10055, 1736, 51659, 57805, 6222, 10450, 84946, 8405, 25942, 54487, 219736, 11103, 55781, 8295, 55143, 144108, 9968, 6647, 55294}"
2009,Nuclei_Texture_DifferenceEntropy_WGA_10_00_256,150,129,GO:0097401,synaptic vesicle lumen acidification,biological_process,2.021315005957799e-11,2.4132479856130166e-07,7,128,16,"{526, 9550, 528, 529, 9296, 51382, 537}"
2010,Nuclei_Texture_DifferenceEntropy_WGA_10_00_256,150,129,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,1.0911225473287447e-10,1.897462109804687e-07,6,128,11,"{526, 9550, 528, 529, 9296, 51382, 537}"
2011,Nuclei_Texture_DifferenceEntropy_WGA_10_00_256,150,129,GO:0030665,clathrin-coated vesicle membrane,cellular_component,1.93069518466804e-09,1.6787394630688606e-06,7,128,29,"{526, 9550, 528, 529, 9296, 51382, 537}"
2012,Nuclei_Texture_DifferenceEntropy_WGA_10_00_256,150,129,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,2.894751799265136e-10,1.2647170610989378e-06,7,128,24,"{526, 9550, 528, 529, 9296, 51382, 537}"
2013,Nuclei_Texture_DifferenceEntropy_WGA_10_01_256,177,157,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,9.704810470089574e-10,4.240031694382135e-06,7,152,24,"{526, 527, 528, 529, 9550, 533, 51382}"
2014,Nuclei_Texture_DifferenceEntropy_WGA_5_01_256,88,81,GO:0097401,synaptic vesicle lumen acidification,biological_process,1.0405786947726315e-10,1.2423469036890447e-06,6,80,16,"{526, 9550, 528, 529, 51382, 537}"
2015,Nuclei_Texture_DifferenceEntropy_WGA_5_01_256,88,81,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,1.2913556219577722e-09,2.245667426584566e-06,5,80,11,"{526, 9550, 528, 529, 51382, 537}"
2016,Nuclei_Texture_DifferenceEntropy_WGA_5_01_256,88,81,GO:0030665,clathrin-coated vesicle membrane,cellular_component,4.665853022135658e-09,4.056959202746955e-06,6,80,29,"{526, 9550, 528, 529, 51382, 537}"
2017,Nuclei_Texture_DifferenceEntropy_WGA_5_01_256,88,81,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,9.46528430067004e-10,4.135382710962741e-06,6,80,24,"{526, 9550, 528, 529, 51382, 537}"
2018,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_00_256,320,278,GO:0005654,nucleoplasm,cellular_component,8.116175694569755e-15,1.4114029532856803e-11,121,277,3887,"{1024, 4097, 10248, 2064, 3094, 10262, 23064, 55832, 3611, 23082, 10285, 8243, 60, 64061, 10302, 6218, 126549, 56919, 56924, 5725, 2146, 8295, 54890, 9837, 4208, 6774, 1655, 7295, 4738, 9862, 55957, 84128, 51367, 88745, 10923, 688, 10419, 84148, 9401, 5822, 4801, 1736, 4298, 79050, 8405, 54487, 9439, 144108, 9453, 9968, 9969, 5371, 6923, 5393, 6929, 25875, 79142, 10025, 5929, 51504, 5425, 1846, 55094, 10556, 84285, 5440, 84296, 51529, 25930, 57680, 25942, 23383, 10073, 11102, 11103, 8544, 55143, 51564, 22893, 7534, 7027, 10102, 7543, 891, 10109, 22909, 902, 2958, 2960, 63893, 2967, 2968, 29079, 55193, 5531, 5537, 11169, 7090, 1460, 85437, 29117, 91582, 342977, 51138, 57794, 6598, 6605, 84946, 10197, 84447, 993, 100861412, 55781, 84967, 348654, 8178, 7156, 7158, 6647, 1017, 55294}"
2019,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_00_256,320,278,GO:0005730,nucleolus,cellular_component,2.8401756067405356e-10,2.4695326900608956e-07,42,277,1357,"{1024, 4097, 10248, 2064, 3094, 10262, 23064, 55832, 3611, 23082, 10285, 8243, 60, 64061, 10302, 6218, 126549, 56919, 56924, 5725, 2146, 8295, 54890, 9837, 4208, 6774, 1655, 7295, 4738, 9862, 55957, 84128, 51367, 88745, 10923, 688, 10419, 84148, 9401, 5822, 4801, 1736, 4298, 79050, 8405, 54487, 9439, 144108, 9453, 9968, 9969, 5371, 6923, 5393, 6929, 25875, 79142, 10025, 5929, 51504, 5425, 1846, 55094, 10556, 84285, 5440, 84296, 51529, 25930, 57680, 25942, 23383, 10073, 11102, 11103, 8544, 55143, 51564, 22893, 7534, 7027, 10102, 7543, 891, 10109, 22909, 902, 2958, 2960, 63893, 2967, 2968, 29079, 55193, 5531, 5537, 11169, 7090, 1460, 85437, 29117, 91582, 342977, 51138, 57794, 6598, 6605, 84946, 10197, 84447, 993, 100861412, 55781, 84967, 348654, 8178, 7156, 7158, 6647, 1017, 55294}"
2020,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_01_256,270,233,GO:0005654,nucleoplasm,cellular_component,9.259344185186168e-12,1.6101999538038747e-08,98,228,3887,"{1024, 10248, 51729, 10262, 55832, 23067, 3611, 55840, 5693, 9790, 6222, 5725, 8295, 9837, 9862, 8850, 58517, 5275, 51367, 688, 84148, 10421, 7862, 4801, 1736, 10450, 8405, 54487, 79577, 9439, 221927, 144108, 9968, 9969, 79605, 80119, 5371, 55038, 8453, 2314, 6923, 10002, 8997, 10025, 5929, 5425, 1846, 10556, 84285, 84289, 85313, 2885, 84296, 25930, 57680, 25942, 11102, 11103, 864, 868, 8036, 55143, 22893, 7534, 7543, 11143, 23435, 2957, 2958, 2960, 54165, 63893, 2967, 29079, 5531, 5537, 11169, 10147, 4017, 7090, 8626, 1460, 5558, 26040, 29117, 85437, 57805, 1997, 245711, 11218, 84946, 100861412, 55781, 51691, 7156, 6647, 1017, 55294}"
2021,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,300,267,GO:0005654,nucleoplasm,cellular_component,1.3478287691234292e-10,2.3438742295056434e-07,106,262,3887,"{1024, 6667, 51729, 10262, 55832, 8731, 3611, 55840, 440353, 10285, 65083, 60, 10302, 9790, 8270, 6222, 6223, 8295, 9837, 3187, 56949, 4739, 55954, 55957, 26271, 51367, 688, 10419, 84148, 6839, 9401, 4801, 54468, 1736, 79050, 54487, 79577, 7389, 9439, 144108, 9968, 9969, 7421, 3838, 3841, 2314, 6923, 10002, 22803, 10013, 10528, 8997, 10025, 5929, 5425, 1846, 10556, 84285, 84289, 2885, 84296, 51529, 25930, 1871, 57680, 11091, 25942, 11103, 84321, 55143, 7534, 368, 7027, 10109, 23435, 2958, 2960, 63893, 2967, 29079, 10138, 5531, 5537, 29089, 11169, 728489, 4017, 7090, 8626, 1460, 29117, 85437, 65986, 22984, 26057, 57805, 5584, 84946, 79833, 993, 55781, 84967, 11244, 6647, 1017, 55294}"
2022,Nuclei_Texture_DifferenceVariance_Mito_10_00_256,86,77,GO:0003723,RNA binding,molecular_function,3.905702883292828e-12,1.7064015897106367e-08,28,77,1389,"{3329, 22919, 2193, 54552, 88745, 1964, 23223, 1977, 10556, 6205, 9277, 5822, 25920, 102724159, 84294, 51663, 29777, 56915, 10075, 51163, 10973, 84321, 10989, 22894, 10607, 3312, 51441, 51575}"
2023,Nuclei_Texture_DifferenceVariance_Mito_10_01_256,84,71,GO:0003723,RNA binding,molecular_function,1.2441265465243561e-10,5.435588881764912e-07,25,71,1389,"{3329, 10248, 23049, 7307, 23708, 84128, 1964, 23223, 10556, 6206, 5822, 25920, 10946, 84294, 5832, 79050, 26574, 29777, 51163, 23131, 10973, 10075, 84321, 3312, 1786}"
2024,Nuclei_Texture_DifferenceVariance_Mito_10_02_256,81,74,GO:0032040,small-subunit processome,cellular_component,1.4242568994858012e-09,2.476782748205808e-06,8,74,74,"{10171, 84294, 26574, 92856, 65083, 6205, 5822, 11103}"
2025,Nuclei_Texture_DifferenceVariance_Mito_10_03_256,178,156,GO:0042274,ribosomal small subunit biogenesis,biological_process,8.316271202847714e-11,9.928796189079886e-07,11,155,72,"{10171, 55781, 84135, 9790, 88745, 4809, 27340, 5394, 65083, 6205, 6206}"
2026,Nuclei_Texture_DifferenceVariance_Mito_10_03_256,178,156,GO:0032040,small-subunit processome,cellular_component,1.900473927632703e-13,3.3049241601532705e-10,13,155,74,"{10171, 55781, 84135, 9790, 88745, 4809, 27340, 5394, 65083, 6205, 6206}"
2027,Nuclei_Texture_DifferenceVariance_Mito_10_03_256,178,156,GO:0005730,nucleolus,cellular_component,5.835841856832196e-11,5.074264494515594e-08,31,155,1357,"{10171, 55781, 84135, 9790, 88745, 4809, 27340, 5394, 65083, 6205, 6206}"
2028,Nuclei_Texture_DifferenceVariance_Mito_10_03_256,178,156,GO:0003723,RNA binding,molecular_function,8.757603134596692e-14,3.8261968095052946e-10,44,155,1389,"{10171, 55781, 84135, 9790, 88745, 4809, 27340, 5394, 65083, 6205, 6206}"
