,Feature,num_feat_genes,num_feat_ids,GO,term,class,p,p_corr,n_genes,n_study,n_go,study_geneIDs
1286,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_00_256,368,335,GO:0032040,small-subunit processome,cellular_component,8.474079036983446e-14,4.912141148438071e-11,17,331,74,"{55813, 4869, 83732, 84128, 84135, 88745, 64434, 55226, 65083, 10171, 5822, 9790, 10436, 26574, 84946, 6230, 55127, 10199, 57050, 10607, 23160, 25983}"
1287,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_00_256,368,335,GO:0005634,nucleus,cellular_component,5.050182052475816e-10,2.195566647313861e-07,154,331,5616,"{55813, 4869, 83732, 84128, 84135, 88745, 64434, 55226, 65083, 10171, 5822, 9790, 10436, 26574, 84946, 6230, 55127, 10199, 57050, 10607, 23160, 25983}"
1288,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_00_256,368,335,GO:0003723,RNA binding,molecular_function,6.426802543898109e-16,2.807870031429084e-12,74,331,1389,"{55813, 4869, 83732, 84128, 84135, 88745, 64434, 55226, 65083, 10171, 5822, 9790, 10436, 26574, 84946, 6230, 55127, 10199, 57050, 10607, 23160, 25983}"
1289,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_01_256,304,269,GO:0005654,nucleoplasm,cellular_component,2.096052416137835e-21,3.645035151663695e-18,130,263,3887,"{4609, 55813, 9739, 253461, 3611, 51750, 8233, 10285, 5690, 5691, 65083, 26173, 11325, 5706, 7756, 9810, 86, 2648, 6749, 8295, 1642, 23658, 3692, 9837, 3189, 23160, 3709, 8318, 1665, 9349, 9862, 1163, 83595, 55957, 661, 84128, 57508, 10921, 57521, 7862, 4796, 5822, 4801, 4802, 8904, 3276, 7884, 27340, 1743, 9439, 10979, 9443, 9958, 79080, 9968, 6397, 5888, 5889, 8453, 6923, 64785, 5905, 6426, 134430, 6432, 5929, 11051, 22827, 51499, 5424, 2353, 5425, 5426, 5427, 112950, 84285, 85313, 10051, 324, 10055, 84296, 22861, 1871, 11091, 1877, 25942, 10073, 200539, 11103, 5983, 5984, 5985, 55656, 101059953, 1399, 892, 55166, 55167, 902, 84365, 55183, 2960, 80789, 59286, 2967, 29079, 5531, 8607, 5537, 29102, 63922, 23476, 1460, 5558, 11193, 10171, 11198, 81857, 56259, 9169, 84946, 6626, 55781, 5094, 6118, 6632, 51691, 11244, 1017, 55294}"
1290,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_01_256,304,269,GO:0005634,nucleus,cellular_component,1.913646174934854e-10,1.6639153491058557e-07,129,263,5616,"{4609, 55813, 9739, 253461, 3611, 51750, 8233, 10285, 5690, 5691, 65083, 26173, 11325, 5706, 7756, 9810, 86, 2648, 6749, 8295, 1642, 23658, 3692, 9837, 3189, 23160, 3709, 8318, 1665, 9349, 9862, 1163, 83595, 55957, 661, 84128, 57508, 10921, 57521, 7862, 4796, 5822, 4801, 4802, 8904, 3276, 7884, 27340, 1743, 9439, 10979, 9443, 9958, 79080, 9968, 6397, 5888, 5889, 8453, 6923, 64785, 5905, 6426, 134430, 6432, 5929, 11051, 22827, 51499, 5424, 2353, 5425, 5426, 5427, 112950, 84285, 85313, 10051, 324, 10055, 84296, 22861, 1871, 11091, 1877, 25942, 10073, 200539, 11103, 5983, 5984, 5985, 55656, 101059953, 1399, 892, 55166, 55167, 902, 84365, 55183, 2960, 80789, 59286, 2967, 29079, 5531, 8607, 5537, 29102, 63922, 23476, 1460, 5558, 11193, 10171, 11198, 81857, 56259, 9169, 84946, 6626, 55781, 5094, 6118, 6632, 51691, 11244, 1017, 55294}"
1291,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256,293,271,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.1088102424413897e-11,1.3238085484507752e-07,14,268,72,"{84128, 55813, 84135, 88745, 27340, 92856, 6223, 84946, 10199, 23160, 57050, 65083, 134430, 25983}"
1292,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256,293,271,GO:0006364,rRNA processing,biological_process,4.69860112805175e-11,2.804829943390492e-07,16,268,115,"{84128, 55813, 84135, 88745, 27340, 92856, 6223, 84946, 10199, 23160, 57050, 65083, 134430, 25983}"
1293,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256,293,271,GO:0005654,nucleoplasm,cellular_component,2.846299816537959e-24,4.949715380959511e-21,137,268,3887,"{84128, 55813, 84135, 88745, 27340, 92856, 6223, 84946, 10199, 23160, 57050, 65083, 134430, 25983}"
1294,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256,293,271,GO:0005730,nucleolus,cellular_component,2.6788137416494718e-11,2.3292285483642157e-08,43,268,1357,"{84128, 55813, 84135, 88745, 27340, 92856, 6223, 84946, 10199, 23160, 57050, 65083, 134430, 25983}"
1295,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256,293,271,GO:0032040,small-subunit processome,cellular_component,2.617204473094628e-09,1.5171061929038528e-06,12,268,74,"{84128, 55813, 84135, 88745, 27340, 92856, 6223, 84946, 10199, 23160, 57050, 65083, 134430, 25983}"
1296,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256,293,271,GO:0003723,RNA binding,molecular_function,2.2270662491385623e-15,9.730052442486379e-12,64,268,1389,"{84128, 55813, 84135, 88745, 27340, 92856, 6223, 84946, 10199, 23160, 57050, 65083, 134430, 25983}"
1297,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256,293,271,GO:0005515,protein binding,molecular_function,1.18799990191001e-09,2.595185785722417e-06,226,268,12647,"{84128, 55813, 84135, 88745, 27340, 92856, 6223, 84946, 10199, 23160, 57050, 65083, 134430, 25983}"
1298,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,490,416,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,biological_process,7.747287573938185e-13,9.2494866345248e-09,15,408,49,"{9440, 1025, 9282, 9443, 9412, 81857, 9862, 10025, 8812, 54797, 10001, 23476, 112950, 29079, 9439}"
1299,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,490,416,GO:1900264,positive regulation of DNA-directed DNA polymerase activity,biological_process,2.0441916115213863e-10,1.2202801824976917e-06,8,408,13,"{9440, 1025, 9282, 9443, 9412, 81857, 9862, 10025, 8812, 54797, 10001, 23476, 112950, 29079, 9439}"
1300,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,490,416,GO:0005654,nucleoplasm,cellular_component,3.390704244462133e-28,5.89643468111965e-25,193,408,3887,"{9440, 1025, 9282, 9443, 9412, 81857, 9862, 10025, 8812, 54797, 10001, 23476, 112950, 29079, 9439}"
1301,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,490,416,GO:0016592,mediator complex,cellular_component,1.5670000255161455e-13,1.3625065221862886e-10,14,408,38,"{9440, 1025, 9282, 9443, 9412, 81857, 9862, 10025, 8812, 54797, 10001, 23476, 112950, 29079, 9439}"
1302,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,490,416,GO:0070847,core mediator complex,cellular_component,4.933168719730325e-13,2.859593467870345e-10,12,408,26,"{9440, 1025, 9282, 9443, 9412, 81857, 9862, 10025, 8812, 54797, 10001, 23476, 112950, 29079, 9439}"
1303,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,490,416,GO:0005634,nucleus,cellular_component,8.62406935196581e-12,3.749314150767136e-09,189,408,5616,"{9440, 1025, 9282, 9443, 9412, 81857, 9862, 10025, 8812, 54797, 10001, 23476, 112950, 29079, 9439}"
1304,Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256,490,416,GO:0003677,DNA binding,molecular_function,5.014963493062763e-10,2.1910375501191215e-06,55,408,1032,"{9440, 1025, 9282, 9443, 9412, 81857, 9862, 10025, 8812, 54797, 10001, 23476, 112950, 29079, 9439}"
1305,Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_00_256,367,315,GO:0005654,nucleoplasm,cellular_component,1.767499314830538e-28,3.0736813084903057e-25,159,309,3887,"{4609, 55813, 6662, 9739, 1022, 10775, 27166, 51750, 8233, 2553, 55355, 11325, 9277, 26173, 5693, 2625, 4172, 5710, 9810, 86, 1111, 3159, 56919, 102157402, 6749, 23649, 8805, 140901, 8295, 23658, 100144748, 9837, 3182, 6774, 8318, 80004, 1163, 3726, 81556, 55957, 3221, 5781, 27292, 54780, 51367, 6830, 2224, 57521, 8880, 10419, 84661, 7862, 55294, 9401, 4796, 10436, 3276, 7884, 9939, 9439, 79080, 144108, 9968, 7922, 283899, 5371, 5885, 5888, 57602, 8453, 6923, 64785, 6426, 10524, 6432, 57634, 51491, 51493, 5925, 25896, 5929, 51499, 11052, 57647, 5424, 5425, 5426, 5427, 112950, 28987, 10556, 84285, 85313, 1859, 324, 10750, 10055, 84296, 8013, 1871, 57680, 3921, 11091, 55636, 8533, 55127, 10073, 54107, 7517, 11103, 5983, 5984, 6502, 55656, 7027, 1399, 892, 25983, 22916, 51593, 10635, 2958, 2959, 2961, 80789, 29079, 22936, 2968, 23450, 5531, 55193, 7073, 11169, 5537, 64425, 23468, 29101, 149420, 63922, 1460, 5557, 5558, 55226, 10171, 11198, 81857, 22984, 9169, 11218, 22995, 8661, 57819, 6626, 6118, 7155, 8697, 54778, 11260, 117246}"
1306,Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_00_256,367,315,GO:0005730,nucleolus,cellular_component,6.103550145465611e-12,5.307036851482348e-09,48,309,1357,"{4609, 55813, 6662, 9739, 1022, 10775, 27166, 51750, 8233, 2553, 55355, 11325, 9277, 26173, 5693, 2625, 4172, 5710, 9810, 86, 1111, 3159, 56919, 102157402, 6749, 23649, 8805, 140901, 8295, 23658, 100144748, 9837, 3182, 6774, 8318, 80004, 1163, 3726, 81556, 55957, 3221, 5781, 27292, 54780, 51367, 6830, 2224, 57521, 8880, 10419, 84661, 7862, 55294, 9401, 4796, 10436, 3276, 7884, 9939, 9439, 79080, 144108, 9968, 7922, 283899, 5371, 5885, 5888, 57602, 8453, 6923, 64785, 6426, 10524, 6432, 57634, 51491, 51493, 5925, 25896, 5929, 51499, 11052, 57647, 5424, 5425, 5426, 5427, 112950, 28987, 10556, 84285, 85313, 1859, 324, 10750, 10055, 84296, 8013, 1871, 57680, 3921, 11091, 55636, 8533, 55127, 10073, 54107, 7517, 11103, 5983, 5984, 6502, 55656, 7027, 1399, 892, 25983, 22916, 51593, 10635, 2958, 2959, 2961, 80789, 29079, 22936, 2968, 23450, 5531, 55193, 7073, 11169, 5537, 64425, 23468, 29101, 149420, 63922, 1460, 5557, 5558, 55226, 10171, 11198, 81857, 22984, 9169, 11218, 22995, 8661, 57819, 6626, 6118, 7155, 8697, 54778, 11260, 117246}"
1307,Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_00_256,367,315,GO:0005634,nucleus,cellular_component,7.871360700872681e-11,4.562765419605864e-08,148,309,5616,"{4609, 55813, 6662, 9739, 1022, 10775, 27166, 51750, 8233, 2553, 55355, 11325, 9277, 26173, 5693, 2625, 4172, 5710, 9810, 86, 1111, 3159, 56919, 102157402, 6749, 23649, 8805, 140901, 8295, 23658, 100144748, 9837, 3182, 6774, 8318, 80004, 1163, 3726, 81556, 55957, 3221, 5781, 27292, 54780, 51367, 6830, 2224, 57521, 8880, 10419, 84661, 7862, 55294, 9401, 4796, 10436, 3276, 7884, 9939, 9439, 79080, 144108, 9968, 7922, 283899, 5371, 5885, 5888, 57602, 8453, 6923, 64785, 6426, 10524, 6432, 57634, 51491, 51493, 5925, 25896, 5929, 51499, 11052, 57647, 5424, 5425, 5426, 5427, 112950, 28987, 10556, 84285, 85313, 1859, 324, 10750, 10055, 84296, 8013, 1871, 57680, 3921, 11091, 55636, 8533, 55127, 10073, 54107, 7517, 11103, 5983, 5984, 6502, 55656, 7027, 1399, 892, 25983, 22916, 51593, 10635, 2958, 2959, 2961, 80789, 29079, 22936, 2968, 23450, 5531, 55193, 7073, 11169, 5537, 64425, 23468, 29101, 149420, 63922, 1460, 5557, 5558, 55226, 10171, 11198, 81857, 22984, 9169, 11218, 22995, 8661, 57819, 6626, 6118, 7155, 8697, 54778, 11260, 117246}"
1308,Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_00_256,367,315,GO:0032040,small-subunit processome,cellular_component,1.2924253929345761e-08,5.61881939578307e-06,12,309,74,"{4609, 55813, 6662, 9739, 1022, 10775, 27166, 51750, 8233, 2553, 55355, 11325, 9277, 26173, 5693, 2625, 4172, 5710, 9810, 86, 1111, 3159, 56919, 102157402, 6749, 23649, 8805, 140901, 8295, 23658, 100144748, 9837, 3182, 6774, 8318, 80004, 1163, 3726, 81556, 55957, 3221, 5781, 27292, 54780, 51367, 6830, 2224, 57521, 8880, 10419, 84661, 7862, 55294, 9401, 4796, 10436, 3276, 7884, 9939, 9439, 79080, 144108, 9968, 7922, 283899, 5371, 5885, 5888, 57602, 8453, 6923, 64785, 6426, 10524, 6432, 57634, 51491, 51493, 5925, 25896, 5929, 51499, 11052, 57647, 5424, 5425, 5426, 5427, 112950, 28987, 10556, 84285, 85313, 1859, 324, 10750, 10055, 84296, 8013, 1871, 57680, 3921, 11091, 55636, 8533, 55127, 10073, 54107, 7517, 11103, 5983, 5984, 6502, 55656, 7027, 1399, 892, 25983, 22916, 51593, 10635, 2958, 2959, 2961, 80789, 29079, 22936, 2968, 23450, 5531, 55193, 7073, 11169, 5537, 64425, 23468, 29101, 149420, 63922, 1460, 5557, 5558, 55226, 10171, 11198, 81857, 22984, 9169, 11218, 22995, 8661, 57819, 6626, 6118, 7155, 8697, 54778, 11260, 117246}"
1309,Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_00_256,367,315,GO:0003723,RNA binding,molecular_function,5.583125980628492e-16,2.4392677409365884e-12,71,309,1389,"{4609, 55813, 6662, 9739, 1022, 10775, 27166, 51750, 8233, 2553, 55355, 11325, 9277, 26173, 5693, 2625, 4172, 5710, 9810, 86, 1111, 3159, 56919, 102157402, 6749, 23649, 8805, 140901, 8295, 23658, 100144748, 9837, 3182, 6774, 8318, 80004, 1163, 3726, 81556, 55957, 3221, 5781, 27292, 54780, 51367, 6830, 2224, 57521, 8880, 10419, 84661, 7862, 55294, 9401, 4796, 10436, 3276, 7884, 9939, 9439, 79080, 144108, 9968, 7922, 283899, 5371, 5885, 5888, 57602, 8453, 6923, 64785, 6426, 10524, 6432, 57634, 51491, 51493, 5925, 25896, 5929, 51499, 11052, 57647, 5424, 5425, 5426, 5427, 112950, 28987, 10556, 84285, 85313, 1859, 324, 10750, 10055, 84296, 8013, 1871, 57680, 3921, 11091, 55636, 8533, 55127, 10073, 54107, 7517, 11103, 5983, 5984, 6502, 55656, 7027, 1399, 892, 25983, 22916, 51593, 10635, 2958, 2959, 2961, 80789, 29079, 22936, 2968, 23450, 5531, 55193, 7073, 11169, 5537, 64425, 23468, 29101, 149420, 63922, 1460, 5557, 5558, 55226, 10171, 11198, 81857, 22984, 9169, 11218, 22995, 8661, 57819, 6626, 6118, 7155, 8697, 54778, 11260, 117246}"
1310,Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_00_256,367,315,GO:0003677,DNA binding,molecular_function,1.392751969798644e-10,3.0424666780251376e-07,47,309,1032,"{4609, 55813, 6662, 9739, 1022, 10775, 27166, 51750, 8233, 2553, 55355, 11325, 9277, 26173, 5693, 2625, 4172, 5710, 9810, 86, 1111, 3159, 56919, 102157402, 6749, 23649, 8805, 140901, 8295, 23658, 100144748, 9837, 3182, 6774, 8318, 80004, 1163, 3726, 81556, 55957, 3221, 5781, 27292, 54780, 51367, 6830, 2224, 57521, 8880, 10419, 84661, 7862, 55294, 9401, 4796, 10436, 3276, 7884, 9939, 9439, 79080, 144108, 9968, 7922, 283899, 5371, 5885, 5888, 57602, 8453, 6923, 64785, 6426, 10524, 6432, 57634, 51491, 51493, 5925, 25896, 5929, 51499, 11052, 57647, 5424, 5425, 5426, 5427, 112950, 28987, 10556, 84285, 85313, 1859, 324, 10750, 10055, 84296, 8013, 1871, 57680, 3921, 11091, 55636, 8533, 55127, 10073, 54107, 7517, 11103, 5983, 5984, 6502, 55656, 7027, 1399, 892, 25983, 22916, 51593, 10635, 2958, 2959, 2961, 80789, 29079, 22936, 2968, 23450, 5531, 55193, 7073, 11169, 5537, 64425, 23468, 29101, 149420, 63922, 1460, 5557, 5558, 55226, 10171, 11198, 81857, 22984, 9169, 11218, 22995, 8661, 57819, 6626, 6118, 7155, 8697, 54778, 11260, 117246}"
1311,Nuclei_Texture_DifferenceVariance_Mito_10_00_256,206,170,GO:0042274,ribosomal small subunit biogenesis,biological_process,4.974102057805421e-22,5.938580446813892e-18,19,167,72,"{55813, 10885, 51096, 8602, 134430, 84135, 57647, 92856, 65083, 5822, 6207, 6208, 84946, 6228, 10199, 57050, 6234, 10607, 23160}"
1312,Nuclei_Texture_DifferenceVariance_Mito_10_00_256,206,170,GO:0032040,small-subunit processome,cellular_component,2.4810616399145943e-20,4.314566191811479e-17,18,167,74,"{55813, 10885, 51096, 8602, 134430, 84135, 57647, 92856, 65083, 5822, 6207, 6208, 84946, 6228, 10199, 57050, 6234, 10607, 23160}"
1313,Nuclei_Texture_DifferenceVariance_Mito_10_00_256,206,170,GO:0005654,nucleoplasm,cellular_component,1.0326761461141174e-11,8.97911909046225e-09,78,167,3887,"{55813, 10885, 51096, 8602, 134430, 84135, 57647, 92856, 65083, 5822, 6207, 6208, 84946, 6228, 10199, 57050, 6234, 10607, 23160}"
1314,Nuclei_Texture_DifferenceVariance_Mito_10_00_256,206,170,GO:0005730,nucleolus,cellular_component,9.25393336772118e-11,5.364196708822378e-08,32,167,1357,"{55813, 10885, 51096, 8602, 134430, 84135, 57647, 92856, 65083, 5822, 6207, 6208, 84946, 6228, 10199, 57050, 6234, 10607, 23160}"
1315,Nuclei_Texture_DifferenceVariance_Mito_10_00_256,206,170,GO:0034388,Pwp2p-containing subcomplex of 90S preribosome,cellular_component,7.2168784417223e-10,3.1375379025387695e-07,5,167,6,"{55813, 10885, 51096, 8602, 134430, 84135, 57647, 92856, 65083, 5822, 6207, 6208, 84946, 6228, 10199, 57050, 6234, 10607, 23160}"
1316,Nuclei_Texture_DifferenceVariance_Mito_10_00_256,206,170,GO:0003723,RNA binding,molecular_function,8.089615117859385e-14,3.534352844992765e-10,46,167,1389,"{55813, 10885, 51096, 8602, 134430, 84135, 57647, 92856, 65083, 5822, 6207, 6208, 84946, 6228, 10199, 57050, 6234, 10607, 23160}"
1317,Nuclei_Texture_DifferenceVariance_Mito_10_01_256,102,89,GO:0042274,ribosomal small subunit biogenesis,biological_process,5.758894542978764e-22,6.8755441948623464e-18,16,89,72,"{84128, 10885, 84135, 2091, 92856, 57647, 10607, 84946, 6228, 51096, 10199, 23160, 57050, 65083, 5822, 134430}"
1318,Nuclei_Texture_DifferenceVariance_Mito_10_01_256,102,89,GO:0006364,rRNA processing,biological_process,5.417646365130399e-10,3.2340639976645916e-06,10,89,115,"{84128, 10885, 84135, 2091, 92856, 57647, 10607, 84946, 6228, 51096, 10199, 23160, 57050, 65083, 5822, 134430}"
1319,Nuclei_Texture_DifferenceVariance_Mito_10_01_256,102,89,GO:0032040,small-subunit processome,cellular_component,4.4056620971603646e-20,7.661446386961874e-17,15,89,74,"{84128, 10885, 84135, 2091, 92856, 57647, 10607, 84946, 6228, 51096, 10199, 23160, 57050, 65083, 5822, 134430}"
1320,Nuclei_Texture_DifferenceVariance_Mito_10_01_256,102,89,GO:0005654,nucleoplasm,cellular_component,7.68897903218219e-10,6.685567268482414e-07,47,89,3887,"{84128, 10885, 84135, 2091, 92856, 57647, 10607, 84946, 6228, 51096, 10199, 23160, 57050, 65083, 5822, 134430}"
1321,Nuclei_Texture_DifferenceVariance_Mito_10_01_256,102,89,GO:0005730,nucleolus,cellular_component,3.243657102578843e-09,1.880239900461536e-06,21,89,1357,"{84128, 10885, 84135, 2091, 92856, 57647, 10607, 84946, 6228, 51096, 10199, 23160, 57050, 65083, 5822, 134430}"
1322,Nuclei_Texture_DifferenceVariance_Mito_10_02_256,188,162,GO:0042274,ribosomal small subunit biogenesis,biological_process,4.7804662092034946e-12,5.707398607168053e-08,12,158,72,"{84128, 10885, 55813, 56902, 92856, 57647, 10607, 6228, 23160, 57050, 5822, 134430}"
1323,Nuclei_Texture_DifferenceVariance_Mito_10_02_256,188,162,GO:0032040,small-subunit processome,cellular_component,5.687809635480325e-12,9.891100956100286e-09,12,158,74,"{84128, 10885, 55813, 56902, 92856, 57647, 10607, 6228, 23160, 57050, 5822, 134430}"
1324,Nuclei_Texture_DifferenceVariance_Mito_10_03_256,168,140,GO:0042274,ribosomal small subunit biogenesis,biological_process,7.450475828831166e-16,8.89512309204153e-12,14,134,72,"{84128, 55813, 10885, 84135, 92856, 57647, 10607, 84946, 6228, 10199, 23160, 57050, 65083, 134430}"
1325,Nuclei_Texture_DifferenceVariance_Mito_10_03_256,168,140,GO:0032040,small-subunit processome,cellular_component,9.183462515443064e-16,1.5970041314355487e-12,14,134,74,"{84128, 55813, 10885, 84135, 92856, 57647, 10607, 84946, 6228, 10199, 23160, 57050, 65083, 134430}"
1326,Nuclei_Texture_DifferenceVariance_Mito_5_01_256,192,168,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.5672134222336527e-17,1.871096104804758e-13,16,164,72,"{6208, 84128, 10885, 56902, 84135, 92856, 57647, 10607, 84946, 6228, 10199, 23160, 57050, 65083, 128061, 134430}"
1327,Nuclei_Texture_DifferenceVariance_Mito_5_01_256,192,168,GO:0032040,small-subunit processome,cellular_component,5.90757100696597e-16,1.0273265981113822e-12,15,164,74,"{6208, 84128, 10885, 56902, 84135, 92856, 57647, 10607, 84946, 6228, 10199, 23160, 57050, 65083, 128061, 134430}"
1328,Nuclei_Texture_DifferenceVariance_Mito_5_01_256,192,168,GO:0003723,RNA binding,molecular_function,7.63717941496877e-10,3.336683686399856e-06,39,164,1389,"{6208, 84128, 10885, 56902, 84135, 92856, 57647, 10607, 84946, 6228, 10199, 23160, 57050, 65083, 128061, 134430}"
1329,Nuclei_Texture_DifferenceVariance_Mito_5_03_256,182,157,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.3262810716379492e-13,1.5834469714285476e-09,13,153,72,"{84128, 10885, 84135, 92856, 57647, 10607, 6228, 10199, 23160, 57050, 6234, 65083, 134430}"
1330,Nuclei_Texture_DifferenceVariance_Mito_5_03_256,182,157,GO:0006364,rRNA processing,biological_process,6.493102355452312e-10,3.876057451087258e-06,12,153,115,"{84128, 10885, 84135, 92856, 57647, 10607, 6228, 10199, 23160, 57050, 6234, 65083, 134430}"
1331,Nuclei_Texture_DifferenceVariance_Mito_5_03_256,182,157,GO:0032040,small-subunit processome,cellular_component,6.025058169859238e-15,1.0477576157385214e-11,14,153,74,"{84128, 10885, 84135, 92856, 57647, 10607, 6228, 10199, 23160, 57050, 6234, 65083, 134430}"
